1.0e-6,9.34e2
1.0e-5,4.09e3
1.0e-4,5.39e3
1.0e-3,4.84e3
1.0e-2,5.19e3
1.0e-1,2.96e3
1.0e0,1.31e2
1.0e1,1.33e2
1.0e2,1.14e2
1.0e3,3.57e1
1.0e4,1.44e0
1.0e5,-3.0e-1
