3.348334833483347950e+01,3.690100515243673746e-02
3.384338433843384308e+01,3.718212092251696466e-02
3.420342034203420667e+01,3.746239524995589876e-02
3.456345634563456315e+01,3.774184037085456106e-02
3.492349234923491963e+01,3.802046814902788202e-02
3.528352835283528321e+01,3.829829008895365566e-02
3.564356435643564680e+01,3.857531734826456782e-02
3.600360036003600328e+01,3.885156074979877888e-02
3.636363636363635976e+01,3.912703079322564503e-02
3.672367236723672335e+01,3.940173766626075408e-02
3.708370837083708693e+01,3.967569125548517373e-02
3.744374437443744341e+01,3.994890115678304682e-02
3.780378037803779989e+01,4.022137668541053007e-02
3.816381638163816348e+01,4.049312688570976676e-02
3.852385238523852706e+01,4.076416054047982129e-02
3.888388838883888354e+01,4.103448618001705184e-02
3.924392439243924002e+01,4.130411209083668933e-02
3.960396039603960361e+01,4.157304632408648226e-02
3.996399639963996719e+01,4.184129670366373843e-02
4.032403240324032367e+01,4.210887083404611653e-02
4.068406840684068015e+01,4.237577610784591664e-02
4.104410441044104374e+01,4.264201971309838218e-02
4.140414041404140733e+01,4.290760864029267985e-02
4.176417641764176381e+01,4.317254968915507779e-02
4.212421242124212029e+01,4.343684947519307199e-02
4.248424842484248387e+01,4.370051443600861396e-02
4.284428442844284746e+01,4.396355083738904407e-02
4.320432043204320394e+01,4.422596477918309260e-02
4.356435643564356042e+01,4.448776220097009487e-02
4.392439243924392400e+01,4.474894888752910249e-02
4.428442844284428759e+01,4.500953047411562075e-02
4.464446444644464407e+01,4.526951245155231424e-02
4.500450045004500055e+01,4.552890017114030741e-02
4.536453645364536413e+01,4.578769884939765111e-02
4.572457245724572772e+01,4.604591357263084633e-02
4.608460846084608420e+01,4.630354930134555902e-02
4.644464446444644068e+01,4.656061087450175801e-02
4.680468046804680426e+01,4.681710301361929200e-02
4.716471647164716785e+01,4.707303032673899185e-02
4.752475247524752433e+01,4.732839731224426638e-02
4.788478847884788081e+01,4.758320836254829184e-02
4.824482448244824440e+01,4.783746776765149256e-02
4.860486048604860798e+01,4.809117971857395507e-02
4.896489648964896446e+01,4.834434831066696664e-02
4.932493249324932094e+01,4.859697754680840365e-02
4.968496849684968453e+01,4.884907134048555727e-02
5.004500450045004811e+01,4.910063351876964993e-02
5.040504050405040459e+01,4.935166782518601164e-02
5.076507650765076107e+01,4.960217792248314966e-02
5.112511251125112466e+01,4.985216739530480556e-02
5.148514851485148824e+01,5.010163975276804571e-02
5.184518451845184472e+01,5.035059843095089638e-02
5.220522052205220120e+01,5.059904679529260429e-02
5.256525652565256479e+01,5.084698814290973534e-02
5.292529252925292838e+01,5.109442570483108820e-02
5.328532853285328486e+01,5.134136264815394868e-02
5.364536453645364134e+01,5.158780207812516116e-02
5.400540054005400492e+01,5.183374704014888368e-02
5.436543654365436851e+01,5.207920052172412828e-02
5.472547254725472499e+01,5.232416545431449462e-02
5.508550855085508147e+01,5.256864471515231702e-02
5.544554455445544505e+01,5.281264112897968155e-02
5.580558055805580864e+01,5.305615746972846408e-02
5.616561656165616512e+01,5.329919646214177631e-02
5.652565256525652160e+01,5.354176078333845734e-02
5.688568856885688518e+01,5.378385306432302559e-02
5.724572457245724877e+01,5.402547589144272161e-02
5.760576057605760525e+01,5.426663180779387613e-02
5.796579657965796173e+01,5.450732331457892182e-02
5.832583258325832531e+01,5.474755287241623442e-02
5.868586858685868890e+01,5.498732290260399669e-02
5.904590459045904538e+01,5.522663578834045850e-02
5.940594059405940186e+01,5.546549387590108543e-02
5.976597659765976545e+01,5.570389947577512879e-02
6.012601260126012903e+01,5.594185486376236638e-02
6.048604860486048551e+01,5.617936228203180421e-02
6.084608460846084199e+01,5.641642394014340783e-02
6.120612061206120558e+01,5.665304201603457712e-02
6.156615661566156916e+01,5.688921865697191965e-02
6.192619261926192564e+01,5.712495598047021006e-02
6.228622862286228212e+01,5.736025607517957620e-02
6.264626462646264571e+01,5.759512100174164762e-02
6.300630063006300929e+01,5.782955279361610967e-02
6.336633663366336577e+01,5.806355345787866246e-02
6.372637263726372225e+01,5.829712497599129351e-02
6.408640864086407873e+01,5.853026930454596766e-02
6.444644464446444942e+01,5.876298837598251806e-02
6.480648064806480591e+01,5.899528409928166822e-02
6.516651665166516239e+01,5.922715836063436462e-02
6.552655265526553308e+01,5.945861302408782939e-02
6.588658865886588956e+01,5.968964993216935300e-02
6.624662466246624604e+01,5.992027090648861104e-02
6.660666066606660252e+01,6.015047774831927541e-02
6.696669666966695900e+01,6.038027223916073855e-02
6.732673267326732969e+01,6.060965614128020762e-02
6.768676867686768617e+01,6.083863119823652854e-02
6.804680468046804265e+01,6.106719913538602440e-02
6.840684068406841334e+01,6.129536166037055644e-02
6.876687668766876982e+01,6.152312046358971581e-02
6.912691269126912630e+01,6.175047721865594558e-02
6.948694869486948278e+01,6.197743358283485521e-02
6.984698469846983926e+01,6.220399119747007516e-02
7.020702070207020995e+01,6.243015168839383816e-02
7.056705670567056643e+01,6.265591666632357171e-02
7.092709270927092291e+01,6.288128772724484172e-02
7.128712871287129360e+01,6.310626645278162583e-02
7.164716471647165008e+01,6.333085441055372189e-02
7.200720072007200656e+01,6.355505315452218695e-02
7.236723672367236304e+01,6.377886422532312583e-02
7.272727272727271952e+01,6.400228915059015533e-02
7.308730873087309021e+01,6.422532944526596066e-02
7.344734473447344669e+01,6.444798661190356825e-02
7.380738073807380317e+01,6.467026214095723813e-02
7.416741674167417386e+01,6.489215751106376662e-02
7.452745274527453034e+01,6.511367418931418571e-02
7.488748874887488682e+01,6.533481363151676102e-02
7.524752475247524330e+01,6.555557728245073323e-02
7.560756075607559978e+01,6.577596657611184394e-02
7.596759675967597047e+01,6.599598293594989562e-02
7.632763276327632695e+01,6.621562777509792941e-02
7.668766876687668343e+01,6.643490249659429747e-02
7.704770477047705413e+01,6.665380849359714421e-02
7.740774077407741061e+01,6.687234714959190696e-02
7.776777677767776709e+01,6.709051983859184998e-02
7.812781278127812357e+01,6.730832792533220088e-02
7.848784878487848005e+01,6.752577276545788931e-02
7.884788478847885074e+01,6.774285570570497128e-02
7.920792079207920722e+01,6.795957808407637746e-02
7.956795679567956370e+01,6.817594123001177731e-02
7.992799279927993439e+01,6.839194646455211413e-02
8.028802880288029087e+01,6.860759510049854737e-02
8.064806480648064735e+01,6.882288844256655158e-02
8.100810081008100383e+01,6.903782778753490834e-02
8.136813681368136031e+01,6.925241442438993811e-02
8.172817281728173100e+01,6.946664963446511076e-02
8.208820882088208748e+01,6.968053469157624302e-02
8.244824482448244396e+01,6.989407086215242149e-02
8.280828082808281465e+01,7.010725940536272072e-02
8.316831683168317113e+01,7.032010157323895227e-02
8.352835283528352761e+01,7.053259861079451409e-02
8.388838883888388409e+01,7.074475175613965938e-02
8.424842484248424057e+01,7.095656224059289363e-02
8.460846084608461126e+01,7.116803128878927687e-02
8.496849684968496774e+01,7.137916011878497891e-02
8.532853285328532422e+01,7.158994994215894803e-02
8.568856885688569491e+01,7.180040196411123510e-02
8.604860486048605139e+01,7.201051738355829235e-02
8.640864086408640787e+01,7.222029739322571862e-02
8.676867686768676435e+01,7.242974317973771559e-02
8.712871287128712083e+01,7.263885592370400435e-02
8.748874887488749152e+01,7.284763679980454931e-02
8.784878487848784800e+01,7.305608697687089592e-02
8.820882088208820448e+01,7.326420761796588466e-02
8.856885688568857518e+01,7.347199988046078378e-02
8.892889288928893166e+01,7.367946491610972981e-02
8.928892889288928814e+01,7.388660387112258587e-02
8.964896489648964462e+01,7.409341788623535763e-02
9.000900090009000110e+01,7.429990809677863850e-02
9.036903690369037179e+01,7.450607563274398715e-02
9.072907290729072827e+01,7.471192161884859795e-02
9.108910891089108475e+01,7.491744717459800085e-02
9.144914491449145544e+01,7.512265341434702648e-02
9.180918091809181192e+01,7.532754144735885615e-02
9.216921692169216840e+01,7.553211237786294774e-02
9.252925292529252488e+01,7.573636730511081050e-02
9.288928892889288136e+01,7.594030732343040602e-02
9.324932493249325205e+01,7.614393352227928624e-02
9.360936093609360853e+01,7.634724698629596906e-02
9.396939693969396501e+01,7.655024879535009263e-02
9.432943294329433570e+01,7.675294002459133458e-02
9.468946894689469218e+01,7.695532174449670748e-02
9.504950495049504866e+01,7.715739502091696622e-02
9.540954095409540514e+01,7.735916091512158588e-02
9.576957695769576162e+01,7.756062048384256002e-02
9.612961296129613231e+01,7.776177477931736637e-02
9.648964896489648879e+01,7.796262484933035031e-02
9.684968496849684527e+01,7.816317173725347012e-02
9.720972097209721596e+01,7.836341648208591804e-02
9.756975697569757244e+01,7.856336011849264500e-02
9.792979297929792892e+01,7.876300367684199721e-02
9.828982898289828540e+01,7.896234818324263105e-02
9.864986498649864188e+01,7.916139465957913735e-02
9.900990099009901257e+01,7.936014412354720771e-02
9.936993699369936905e+01,7.955859758868766285e-02
9.972997299729972553e+01,7.975675606442000909e-02
1.000900090009000962e+02,7.995462055607487073e-02
1.004500450045004527e+02,8.015219206492600612e-02
1.008100810081008092e+02,8.034947158822117186e-02
1.011701170117011657e+02,8.054646011921291759e-02
1.015301530153015221e+02,8.074315864718807634e-02
1.018901890189018928e+02,8.093956815749696332e-02
1.022502250225022493e+02,8.113568963158183933e-02
1.026102610261026058e+02,8.133152404700477733e-02
1.029702970297029765e+02,8.152707237747505720e-02
1.033303330333033330e+02,8.172233559287561677e-02
1.036903690369036894e+02,8.191731465928950295e-02
1.040504050405040459e+02,8.211201053902528191e-02
1.044104410441044024e+02,8.230642419064226889e-02
1.047704770477047731e+02,8.250055656897509193e-02
1.051305130513051296e+02,8.269440862515782531e-02
1.054905490549054861e+02,8.288798130664755404e-02
1.058505850585058568e+02,8.308127555724793833e-02
1.062106210621062132e+02,8.327429231713145974e-02
1.065706570657065697e+02,8.346703252286216679e-02
1.069306930693069262e+02,8.365949710741744927e-02
1.072907290729072827e+02,8.385168700020971533e-02
1.076507650765076534e+02,8.404360312710737468e-02
1.080108010801080098e+02,8.423524641045568306e-02
1.083708370837083663e+02,8.442661776909725357e-02
1.087308730873087370e+02,8.461771811839212398e-02
1.090909090909090935e+02,8.480854837023729664e-02
1.094509450945094500e+02,8.499910943308656985e-02
1.098109810981098065e+02,8.518940221196909246e-02
1.101710171017101629e+02,8.537942760850862622e-02
1.105310531053105336e+02,8.556918652094187838e-02
1.108910891089108901e+02,8.575867984413659828e-02
1.112511251125112466e+02,8.594790846960957686e-02
1.116111611161116173e+02,8.613687328554450739e-02
1.119711971197119738e+02,8.632557517680894410e-02
1.123312331233123302e+02,8.651401502497191309e-02
1.126912691269126867e+02,8.670219370832051020e-02
1.130513051305130432e+02,8.689011210187662371e-02
1.134113411341134139e+02,8.707777107741342115e-02
1.137713771377137704e+02,8.726517150347141982e-02
1.141314131413141268e+02,8.745231424537458498e-02
1.144914491449144975e+02,8.763920016524612278e-02
1.148514851485148540e+02,8.782583012202388462e-02
1.152115211521152105e+02,8.801220497147584088e-02
1.155715571557155670e+02,8.819832556621529096e-02
1.159315931593159235e+02,8.838419275571565703e-02
1.162916291629162941e+02,8.856980738632554140e-02
1.166516651665166506e+02,8.875517030128317331e-02
1.170117011701170071e+02,8.894028234073078631e-02
1.173717371737173778e+02,8.912514434172912059e-02
1.177317731773177343e+02,8.930975713827141171e-02
1.180918091809180908e+02,8.949412156129729623e-02
1.184518451845184472e+02,8.967823843870673106e-02
1.188118811881188037e+02,8.986210859537351048e-02
1.191719171917191744e+02,9.004573285315897735e-02
1.195319531953195309e+02,9.022911203092517929e-02
1.198919891989198874e+02,9.041224694454813582e-02
1.202520252025202581e+02,9.059513840693107778e-02
1.206120612061206145e+02,9.077778722801724265e-02
1.209720972097209710e+02,9.096019421480280864e-02
1.213321332133213275e+02,9.114236017134950962e-02
1.216921692169216840e+02,9.132428589879736103e-02
1.220522052205220547e+02,9.150597219537701110e-02
1.224122412241224112e+02,9.168741985642213377e-02
1.227722772277227676e+02,9.186862967438168270e-02
1.231323132313231383e+02,9.204960243883204829e-02
1.234923492349234948e+02,9.223033893648902026e-02
1.238523852385238513e+02,9.241083995121980588e-02
1.242124212421242078e+02,9.259110626405475664e-02
1.245724572457245642e+02,9.277113865319917829e-02
1.249324932493249349e+02,9.295093789404490492e-02
1.252925292529252914e+02,9.313050475918181748e-02
1.256525652565256479e+02,9.330984001840941788e-02
1.260126012601260186e+02,9.348894443874794513e-02
1.263726372637263751e+02,9.366781878444989384e-02
1.267326732673267315e+02,9.384646381701097773e-02
1.270927092709270880e+02,9.402488029518135670e-02
1.274527452745274445e+02,9.420306897497672527e-02
1.278127812781278152e+02,9.438103060968894287e-02
1.281728172817281575e+02,9.455876594989717776e-02
1.285328532853285424e+02,9.473627574347860680e-02
1.288928892889288988e+02,9.491356073561901807e-02
1.292529252925292553e+02,9.509062166882355227e-02
1.296129612961296118e+02,9.526745928292729149e-02
1.299729972997299683e+02,9.544407431510547324e-02
1.303330333033303248e+02,9.562046749988431515e-02
1.306930693069306813e+02,9.579663956915103473e-02
1.310531053105310662e+02,9.597259125216424380e-02
1.314131413141314226e+02,9.614832327556421809e-02
1.317731773177317791e+02,9.632383636338290311e-02
1.321332133213321356e+02,9.649913123705415596e-02
1.324932493249324921e+02,9.667420861542375121e-02
1.328532853285328486e+02,9.684906921475919250e-02
1.332133213321332050e+02,9.702371374875976007e-02
1.335733573357335615e+02,9.719814292856637783e-02
1.339333933393339180e+02,9.737235746277130011e-02
1.342934293429343029e+02,9.754635805742788157e-02
1.346534653465346594e+02,9.772014541606033333e-02
1.350135013501350159e+02,9.789372023967317371e-02
1.353735373537353723e+02,9.806708322676098433e-02
1.357335733573357288e+02,9.824023507331780536e-02
1.360936093609360853e+02,9.841317647284672510e-02
1.364536453645364418e+02,9.858590811636905316e-02
1.368136813681368267e+02,9.875843069243392391e-02
1.371737173717371832e+02,9.893074488712755299e-02
1.375337533753375396e+02,9.910285138408245209e-02
1.378937893789378961e+02,9.927475086448654673e-02
1.382538253825382526e+02,9.944644400709268250e-02
1.386138613861386091e+02,9.961793148822727095e-02
1.389738973897389656e+02,9.978921398179982361e-02
1.393339333933393220e+02,9.996029215931169498e-02
1.396939693969396785e+02,1.001311666898651725e-01
1.400540054005400634e+02,1.003018382401723169e-01
1.404140414041404199e+02,1.004723074745640515e-01
1.407740774077407764e+02,1.006425750549987813e-01
1.411341134113411329e+02,1.008126416410714266e-01
1.414941494149414893e+02,1.009825078900221107e-01
1.418541854185418458e+02,1.011521744567446951e-01
1.422142214221422023e+02,1.013216419937958690e-01
1.425742574257425872e+02,1.014909111514033929e-01
1.429342934293429437e+02,1.016599825774749249e-01
1.432943294329433002e+02,1.018288569176065278e-01
1.436543654365436566e+02,1.019975348150913008e-01
1.440144014401440131e+02,1.021660169109276373e-01
1.443744374437443696e+02,1.023343038438278840e-01
1.447344734473447261e+02,1.025023962502267100e-01
1.450945094509450826e+02,1.026702947642893771e-01
1.454545454545454390e+02,1.028380000179202614e-01
1.458145814581458239e+02,1.030055126407709298e-01
1.461746174617461804e+02,1.031728332602485781e-01
1.465346534653465369e+02,1.033399625015242185e-01
1.468946894689468934e+02,1.035069009875407980e-01
1.472547254725472499e+02,1.036736493390215674e-01
1.476147614761476063e+02,1.038402081744779076e-01
1.479747974797479628e+02,1.040065781102175457e-01
1.483348334833483477e+02,1.041727597603528260e-01
1.486948694869487042e+02,1.043387537368082874e-01
1.490549054905490607e+02,1.045045606493290591e-01
1.494149414941494172e+02,1.046701811054886050e-01
1.497749774977497736e+02,1.048356157106966613e-01
1.501350135013501301e+02,1.050008650682072164e-01
1.504950495049504866e+02,1.051659297791261855e-01
1.508550855085508431e+02,1.053308104424194730e-01
1.512151215121511996e+02,1.054955076549205922e-01
1.515751575157515845e+02,1.056600220113384503e-01
1.519351935193519409e+02,1.058243541042650782e-01
1.522952295229522974e+02,1.059885045241833745e-01
1.526552655265526539e+02,1.061524738594747802e-01
1.530153015301530104e+02,1.063162626964267721e-01
1.533753375337533669e+02,1.064798716192406486e-01
1.537353735373537233e+02,1.066433012100389405e-01
1.540954095409541083e+02,1.068065520488730991e-01
1.544554455445544647e+02,1.069696247137308931e-01
1.548154815481548212e+02,1.071325197805439305e-01
1.551755175517551777e+02,1.072952378231952081e-01
1.555355535553555342e+02,1.074577794135263414e-01
1.558955895589558907e+02,1.076201451213451427e-01
1.562556255625562471e+02,1.077823355144328227e-01
1.566156615661566036e+02,1.079443511585515131e-01
1.569756975697569601e+02,1.081061926174513993e-01
1.573357335733573450e+02,1.082678604528781729e-01
1.576957695769577015e+02,1.084293552245800263e-01
1.580558055805580580e+02,1.085906774903152572e-01
1.584158415841584144e+02,1.087518278058589999e-01
1.587758775877587709e+02,1.089128067250108717e-01
1.591359135913591274e+02,1.090736147996017313e-01
1.594959495949594839e+02,1.092342525795010344e-01
1.598559855985598688e+02,1.093947206126237581e-01
1.602160216021602253e+02,1.095550194449375764e-01
1.605760576057605817e+02,1.097151496204698262e-01
1.609360936093609382e+02,1.098751116813145301e-01
1.612961296129612947e+02,1.100349061676394041e-01
1.616561656165616512e+02,1.101945336176927692e-01
1.620162016201620077e+02,1.103539945678105177e-01
1.623762376237623641e+02,1.105132895524229275e-01
1.627362736273627206e+02,1.106724191040616700e-01
1.630963096309631055e+02,1.108313837533665414e-01
1.634563456345634620e+02,1.109901840290923175e-01
1.638163816381638185e+02,1.111488204581156658e-01
1.641764176417641750e+02,1.113072935654416534e-01
1.645364536453645314e+02,1.114656038742107835e-01
1.648964896489648879e+02,1.116237519057055316e-01
1.652565256525652444e+02,1.117817381793570070e-01
1.656165616561656293e+02,1.119395632127519608e-01
1.659765976597659858e+02,1.120972275216388925e-01
1.663366336633663423e+02,1.122547316199351275e-01
1.666966696669666987e+02,1.124120760197332425e-01
1.670567056705670552e+02,1.125692612313075464e-01
1.674167416741674117e+02,1.127262877631208249e-01
1.677767776777677682e+02,1.128831561218306967e-01
1.681368136813681247e+02,1.130398668122962191e-01
1.684968496849684811e+02,1.131964203375842443e-01
1.688568856885688660e+02,1.133528171989760386e-01
1.692169216921692225e+02,1.135090578959735558e-01
1.695769576957695790e+02,1.136651429263058760e-01
1.699369936993699355e+02,1.138210727859357285e-01
1.702970297029702920e+02,1.139768479690655562e-01
1.706570657065706484e+02,1.141324689681442461e-01
1.710171017101710049e+02,1.142879362738730281e-01
1.713771377137713898e+02,1.144432503752119412e-01
1.717371737173717463e+02,1.145984117593862317e-01
1.720972097209721028e+02,1.147534209118924037e-01
1.724572457245724593e+02,1.149082783165044780e-01
1.728172817281728157e+02,1.150629844552802233e-01
1.731773177317731722e+02,1.152175398085673180e-01
1.735373537353735287e+02,1.153719448550095117e-01
1.738973897389738852e+02,1.155262000715526344e-01
1.742574257425742417e+02,1.156803059334509387e-01
1.746174617461746266e+02,1.158342629142729702e-01
1.749774977497749830e+02,1.159880714859076456e-01
1.753375337533753395e+02,1.161417321185704843e-01
1.756975697569756960e+02,1.162952452808093257e-01
1.760576057605760525e+02,1.164486114395106159e-01
1.764176417641764090e+02,1.166018310599051394e-01
1.767776777677767654e+02,1.167549046055741113e-01
1.771377137713771504e+02,1.169078325384551725e-01
1.774977497749775068e+02,1.170606153188480103e-01
1.778577857785778633e+02,1.172132534054205200e-01
1.782178217821782198e+02,1.173657472552146058e-01
1.785778577857785763e+02,1.175180973236519405e-01
1.789378937893789328e+02,1.176703040645398213e-01
1.792979297929792892e+02,1.178223679300770682e-01
1.796579657965796457e+02,1.179742893708596169e-01
1.800180018001800022e+02,1.181260688358865413e-01
1.803780378037803871e+02,1.182777067725654246e-01
1.807380738073807436e+02,1.184292036267184239e-01
1.810981098109811001e+02,1.185805598425878071e-01
1.814581458145814565e+02,1.187317758628415598e-01
1.818181818181818130e+02,1.188828521285792833e-01
1.821782178217821695e+02,1.190337890793375514e-01
1.825382538253825260e+02,1.191845871530956419e-01
1.828982898289829109e+02,1.193352467862812266e-01
1.832583258325832674e+02,1.194857684137756865e-01
1.836183618361836238e+02,1.196361524689199818e-01
1.839783978397839803e+02,1.197863993835199398e-01
1.843384338433843368e+02,1.199365095878519583e-01
1.846984698469846933e+02,1.200864835106682516e-01
1.850585058505850498e+02,1.202363215792025680e-01
1.854185418541854062e+02,1.203860242191755747e-01
1.857785778577857627e+02,1.205355918548001171e-01
1.861386138613861476e+02,1.206850249087868809e-01
1.864986498649865041e+02,1.208343238023497218e-01
1.868586858685868606e+02,1.209834889552108828e-01
1.872187218721872171e+02,1.211325207856065456e-01
1.875787578757875735e+02,1.212814197102920349e-01
1.879387938793879300e+02,1.214301861445472308e-01
1.882988298829882865e+02,1.215788205021818280e-01
1.886588658865886714e+02,1.217273231955405266e-01
1.890189018901890279e+02,1.218756946355084719e-01
1.893789378937893844e+02,1.220239352315163478e-01
1.897389738973897408e+02,1.221720453915456639e-01
1.900990099009900973e+02,1.223200255221339183e-01
1.904590459045904538e+02,1.224678760283797740e-01
1.908190819081908103e+02,1.226155973139482630e-01
1.911791179117911668e+02,1.227631897810760458e-01
1.915391539153915232e+02,1.229106538305762275e-01
1.918991899189919081e+02,1.230579898618437557e-01
1.922592259225922646e+02,1.232051982728603889e-01
1.926192619261926211e+02,1.233522794601998179e-01
1.929792979297929776e+02,1.234992338190326749e-01
1.933393339333933341e+02,1.236460617431315440e-01
1.936993699369936905e+02,1.237927636248760399e-01
1.940594059405940470e+02,1.239393398552579018e-01
1.944194419441944319e+02,1.240857908238856833e-01
1.947794779477947884e+02,1.242321169189900265e-01
1.951395139513951449e+02,1.243783185274283526e-01
1.954995499549955014e+02,1.245243960346900797e-01
1.958595859585958578e+02,1.246703498249012165e-01
1.962196219621962143e+02,1.248161802808294973e-01
1.965796579657965708e+02,1.249618877838891556e-01
1.969396939693969273e+02,1.251074727141457121e-01
1.972997299729972838e+02,1.252529354503210401e-01
1.976597659765976687e+02,1.253982763697978620e-01
1.980198019801980251e+02,1.255434958486249253e-01
1.983798379837983816e+02,1.256885942615214302e-01
1.987398739873987381e+02,1.258335719818820531e-01
1.990999099909990946e+02,1.259784293817816092e-01
1.994599459945994511e+02,1.261231668319797994e-01
1.998199819981998075e+02,1.262677847019259281e-01
2.001800180018001925e+02,1.264122833597635942e-01
2.005400540054005489e+02,1.265566631723353541e-01
2.009000900090009054e+02,1.267009245051875233e-01
2.012601260126012619e+02,1.268450677225745338e-01
2.016201620162016184e+02,1.269890931874640416e-01
2.019801980198019749e+02,1.271330012615409788e-01
2.023402340234023313e+02,1.272767923052126326e-01
2.027002700270026878e+02,1.274204666776129202e-01
2.030603060306030443e+02,1.275640247366072455e-01
2.034203420342034292e+02,1.277074668387967182e-01
2.037803780378037857e+02,1.278507933395229001e-01
2.041404140414041422e+02,1.279940045928722459e-01
2.045004500450044986e+02,1.281371009516807102e-01
2.048604860486048551e+02,1.282800827675381894e-01
2.052205220522052116e+02,1.284229503907927950e-01
2.055805580558055681e+02,1.285657041705557113e-01
2.059405940594059530e+02,1.287083444547052202e-01
2.063006300630063095e+02,1.288508715898913914e-01
2.066606660666066659e+02,1.289932859215403571e-01
2.070207020702070224e+02,1.291355877938588359e-01
2.073807380738073789e+02,1.292777775498382964e-01
2.077407740774077354e+02,1.294198555312595089e-01
2.081008100810080919e+02,1.295618220786968755e-01
2.084608460846084483e+02,1.297036775315226487e-01
2.088208820882088048e+02,1.298454222279112613e-01
2.091809180918091897e+02,1.299870565048437676e-01
2.095409540954095462e+02,1.301285806981118953e-01
